Date,Year,Month,Month_Number,MonthName,Quarter,FinancialYear,Gold_Price_USD_per_oz,Gold_Open_USD,Gold_High_USD,Gold_Low_USD,Gold_Daily_Change_Pct,USD_INR_Rate,Gold_Price_INR_per_oz,Gold_Price_INR_per_10g,Import_Duty_Rate_Pct,Import_Duty_Amount_INR_per_10g,GST_Rate_Pct,GST_Amount_INR_per_10g,Price_Plus_Duty_INR_per_10g,Estimated_Domestic_Gold_Price_INR_per_10g,Repo_Rate_Pct,Gold_Imports_Tonnes_Annual,Monthly_Gold_Price_Change_Pct,Monthly_USD_INR_Change_Pct,YoY_Growth_Pct,MA_3M,MA_6M,MA_12M,Rolling_Volatility_30D
2022-12-12,2022,12,12,December,Q4,FY22-23,1785,1801.6,1801.6,1782,-0.51,82.67,147565.95,47443.55461,15,7116.533191,3,1636.802634,54560.0878,56196.89043,6.25,706,5.943066119,1.719268083,8.387905594,54201.51856,53930.03693,52568.8765,4.015993318
2022-12-13,2022,12,12,December,Q4,FY22-23,1818.3,1785.8,1829,1785,1.87,82.49,149991.567,48223.40858,15,7233.511287,3,1663.707596,55456.91987,57120.62746,6.25,706,5.943066119,1.719268083,14.92803208,54312.37912,53971.3411,52603.06735,3.910759482
2022-12-14,2022,12,12,December,Q4,FY22-23,1811.5,1815.1,1817.1,1800,-0.37,82.5,149448.75,48048.88886,15,7207.333329,3,1657.686666,55256.22219,56913.90886,6.25,706,5.943066119,1.719268083,15.24175559,54432.52062,53999.36556,52637.75571,3.691503076
2022-12-15,2022,12,12,December,Q4,FY22-23,1780.6,1811.8,1812.1,1775,-1.71,82.75,147344.65,47372.405,15,7105.860751,3,1634.347973,54478.26575,56112.61373,6.25,706,5.943066119,1.719268083,13.52386282,54464.22049,54019.30186,52668.56022,3.717951562
2022-12-19,2022,12,12,December,Q4,FY22-23,1791,1795.2,1801.4,1788.6,0.58,82.65,148026.15,47591.51234,15,7138.726851,3,1641.907176,54730.23919,56372.14637,6.25,706,5.943066119,1.719268083,12.96427144,54652.45827,54068.75687,52707.93796,3.828148076
2022-12-20,2022,12,12,December,Q4,FY22-23,1818.6,1796.4,1824.3,1789.6,1.54,82.58,150179.988,48283.98734,15,7242.598101,3,1665.797563,55526.58544,57192.383,6.25,706,5.943066119,1.719268083,14.60794549,54776.83166,54114.9886,52741.6868,3.728057936
2022-12-21,2022,12,12,December,Q4,FY22-23,1818.5,1821.6,1825.4,1815.9,-0.01,82.81,150589.985,48415.80444,15,7262.370665,3,1670.345253,55678.1751,57348.52035,6.25,706,5.943066119,1.719268083,15.5284521,54888.19813,54145.49362,52777.37361,3.70837685
2022-12-22,2022,12,12,December,Q4,FY22-23,1788.5,1818,1822,1787.1,-1.65,82.93,148320.305,47686.08537,15,7152.912806,3,1645.169945,54838.99818,56484.16812,6.25,706,5.943066119,1.719268083,13.2641541,54918.31077,54167.35039,52807.99748,3.736862508
2022-12-27,2022,12,12,December,Q4,FY22-23,1816.3,1799.7,1834.1,1799.7,1.55,82.88,150534.944,48398.10834,15,7259.716251,3,1669.734738,55657.82459,57327.55933,6.25,706,5.943066119,1.719268083,15.2692243,55203.54188,54261.78631,52857.09215,3.750125355
2022-12-28,2022,12,12,December,Q4,FY22-23,1808.8,1812.4,1812.4,1801.3,-0.41,82.74,149660.112,48116.84332,15,7217.526499,3,1660.031095,55334.36982,56994.40092,6.25,706,5.943066119,1.719268083,14.92633342,55308.15817,54290.57975,52891.52138,3.751226433
2022-12-29,2022,12,12,December,Q4,FY22-23,1826,1812.3,1827.3,1811.2,0.95,82.83,151247.58,48627.22614,15,7294.083921,3,1677.639302,55921.31006,57598.94936,6.25,706,5.943066119,1.719268083,16.61395163,55352.21185,54318.13753,52929.68931,3.751549372
2023-01-02,2023,1,1,January,Q1,FY22-23,1934.3,1935.1,1961.7,1928,-0.12,82.72,160005.296,51442.89721,15,7716.434582,3,1774.779954,59159.3318,60934.11175,6.25,744,4.597279507,-1.37631293,23.97657602,55288.77346,54277.29824,53015.423,3.993142224
2023-01-03,2023,1,1,January,Q1,FY22-23,1845.4,1834,1852.5,1829.6,0.47,82.86,152909.844,49161.65642,15,7374.248463,3,1696.077147,56535.90489,58231.98203,6.25,744,4.597279507,-1.37631293,9.908750832,55310.62023,54334.29059,53040.07026,3.652914874
2023-01-05,2023,1,1,January,Q1,FY22-23,1992.2,2000.2,2015.4,1985.7,-0.34,82.57,164495.954,52886.67729,15,7933.001593,3,1824.590366,60819.67888,62644.26925,6.25,744,4.597279507,-1.37631293,24.38034257,55454.41727,54440.05781,53084.9497,3.675777251
2023-01-06,2023,1,1,January,Q1,FY22-23,1986.5,1972.3,1991.4,1961.3,0.68,82.72,164323.28,52831.16131,15,7924.674196,3,1822.675065,60755.8355,62578.51057,6.25,744,4.597279507,-1.37631293,24.24977856,55575.91378,54519.07192,53142.02176,3.34236837
2023-01-08,2023,1,1,January,Q1,FY22-23,1949.7,1974.3,1974.4,1949.6,-1.51,82.72,161279.184,51852.46172,15,7777.869257,3,1788.909929,59630.33097,61419.2409,6.25,744,4.597279507,-1.37631293,27.19901677,55753.60664,54625.89691,53203.39233,3.406492582
2023-01-11,2023,1,1,January,Q1,FY22-23,1987.5,1993.3,2005.9,1978.2,-0.34,81.6,162180,52142.08079,15,7821.312118,3,1798.901787,59963.3929,61762.29469,6.25,744,4.597279507,-1.37631293,38.30287934,55958.01116,54742.68755,53316.13232,2.990362337
2023-01-17,2023,1,1,January,Q1,FY22-23,1909.9,1923.8,1931.8,1906.2,0.58,81.57,155790.543,50087.82266,15,7513.173399,3,1728.029882,57600.99606,59329.02594,6.25,744,4.597279507,-1.37631293,20.48699397,56294.49463,54901.3136,53422.59554,3.359689081
2023-01-18,2023,1,1,January,Q1,FY22-23,1907,1911.1,1929.8,1898.6,-0.15,81.33,155096.31,49864.62157,15,7479.693235,3,1720.329444,57344.3148,59064.64424,6.25,744,4.597279507,-1.37631293,19.17786964,56454.85173,54943.36744,53467.85538,3.364925573
2023-01-19,2023,1,1,January,Q1,FY22-23,1923.9,1907,1936.9,1902,0.89,81.28,156374.592,50275.59877,15,7541.339816,3,1734.508158,57816.93859,59551.44675,6.25,744,4.597279507,-1.37631293,18.4222408,56518.04755,54989.44824,53511.96997,3.353887578
2023-01-23,2023,1,1,January,Q1,FY22-23,1928.6,1928.4,1936.7,1912.5,0.24,81.41,157007.326,50479.02748,15,7571.854121,3,1741.526448,58050.8816,59792.40805,6.25,744,4.597279507,-1.37631293,18.47269595,56777.98233,55122.09122,53575.02358,3.430403713
2023-01-24,2023,1,1,January,Q1,FY22-23,1935.4,1932,1943.8,1918.2,0.35,81.53,157793.162,50731.67962,15,7609.751943,3,1750.242947,58341.43156,60091.67451,6.25,744,4.597279507,-1.37631293,19.0656626,56937.43202,55192.32147,53621.06338,3.296690225
2023-01-25,2023,1,1,January,Q1,FY22-23,1942.6,1938.7,1949.5,1920.6,0.37,81.49,158302.474,50895.42723,15,7634.314084,3,1755.892239,58529.74131,60285.63355,6.25,744,4.597279507,-1.37631293,18.73769359,57108.4875,55243.76907,53666.58263,3.177389375
2023-01-26,2023,1,1,January,Q1,FY22-23,1930,1948,1949.8,1918.4,-0.65,81.59,157468.7,50627.36266,15,7594.104399,3,1746.644012,58221.46706,59968.11107,6.25,744,4.597279507,-1.37631293,19.36049918,57166.84716,55291.01249,53713.12302,3.180974851
2023-01-30,2023,1,1,January,Q1,FY22-23,1930.2,1936.2,1940.8,1927.3,0.01,81.47,157253.394,50558.14018,15,7583.721026,3,1744.255836,58141.8612,59886.11704,6.25,744,4.597279507,-1.37631293,21.84627568,57336.52676,55280.55872,53785.06497,3.291691447
2023-01-31,2023,1,1,January,Q1,FY22-23,1936.6,1929.5,1938,1907.4,0.33,81.69,158200.854,50862.75564,15,7629.413346,3,1754.76507,58492.16898,60246.93405,6.25,744,4.597279507,-1.37631293,22.58040592,57382.72044,55330.22247,53838.42085,3.172091994
2023-02-02,2023,2,2,February,Q1,FY22-23,1922.2,1959.3,1966.3,1917.1,-0.63,82.03,157678.066,50694.67539,15,7604.201309,3,1748.966301,58298.8767,60047.843,6.25,744,-4.136851878,1.077243237,20.96158193,57257.31298,55370.5,53888.44857,2.580446152
2023-02-03,2023,2,2,February,Q1,FY22-23,1840.5,1843.8,1845.3,1835.9,-0.27,82.21,151307.505,48646.49247,15,7296.973871,3,1678.30399,55943.46634,57621.77033,6.25,744,-4.136851878,1.077243237,9.399332736,57251.22377,55392.7898,53912.25014,2.752570404
2023-02-05,2023,2,2,February,Q1,FY22-23,2023.3,1990.5,2028.8,1986.9,1.56,82.21,166335.493,53478.10281,15,8021.715421,3,1844.994547,61499.81823,63344.81278,6.25,744,-4.136851878,1.077243237,24.21936174,57449.11273,55518.93568,53971.62753,3.292283082
2023-02-08,2023,2,2,February,Q1,FY22-23,1946,1957.1,1962.9,1940.5,-0.19,82.65,160836.9,51710.26411,15,7756.539616,3,1784.004112,59466.80372,61250.80784,6.5,744,-4.136851878,1.077243237,25.9539068,57700.49746,55623.65871,54046.34847,3.425065142
2023-02-10,2023,2,2,February,Q1,FY22-23,1838.2,1853.9,1855.1,1833.8,-1.67,82.47,151596.354,48739.35958,15,7310.903937,3,1681.507906,56050.26352,57731.77142,6.5,744,-4.136851878,1.077243237,26.6290363,57701.16287,55644.73983,54064.06685,3.679709425
2023-02-11,2023,2,2,February,Q1,FY22-23,1993.5,1992,1999.2,1986.3,0.3,82.47,164403.945,52857.09571,15,7928.564356,3,1823.569802,60785.66006,62609.22986,6.5,744,-4.136851878,1.077243237,37.3272679,57803.41426,55731.06257,54145.88402,4.231485092
2023-02-13,2023,2,2,February,Q1,FY22-23,1855.1,1866.7,1868.5,1852.7,-0.8,82.72,153453.872,49336.56549,15,7400.484823,3,1702.111509,56737.05031,58439.16182,6.5,744,-4.136851878,1.077243237,12.70303668,57945.46057,55804.59968,54166.42602,4.45114893
2023-02-14,2023,2,2,February,Q1,FY22-23,1857,1856,1871,1845,0.1,82.86,153871.02,49470.68168,15,7420.602252,3,1706.738518,56891.28394,58598.02245,6.5,744,-4.136851878,1.077243237,13.00940788,58020.12144,55858.25465,54198.70201,4.311135877
2023-02-15,2023,2,2,February,Q1,FY22-23,1837,1856.3,1861.7,1831.8,-1.08,82.78,152066.86,48890.63077,15,7333.594616,3,1686.726762,56224.22539,57910.95215,6.5,744,-4.136851878,1.077243237,13.12173954,58085.3268,55878.78163,54230.84304,4.18629084
2023-02-16,2023,2,2,February,Q1,FY22-23,1843.4,1838.9,1846,1828.3,0.35,82.74,152522.916,49037.25618,15,7355.588427,3,1691.785338,56392.84461,58084.62995,6.5,744,-4.136851878,1.077243237,12.78839777,58085.31228,55900.62171,54262.35436,4.093187978
2023-02-21,2023,2,2,February,Q1,FY22-23,1834.2,1842,1848,1831.1,-0.5,82.85,151963.47,48857.39012,15,7328.608517,3,1685.579959,56185.99863,57871.57859,6.5,744,-4.136851878,1.077243237,10.85061002,58334.97617,56034.33274,54309.98526,4.211932202
2023-02-22,2023,2,2,February,Q1,FY22-23,1833.3,1837,1846.4,1825.1,-0.05,82.78,151760.574,48792.15754,15,7318.823631,3,1683.329435,56110.98117,57794.3106,6.5,744,-4.136851878,1.077243237,10.67294728,58323.47264,56052.1103,54336.91038,4.210604246
2023-02-23,2023,2,2,February,Q1,FY22-23,1818.8,1823.6,1832.7,1818.3,-0.79,82.59,150214.692,48295.14493,15,7244.27174,3,1666.1825,55539.41667,57205.59917,6.5,744,-4.136851878,1.077243237,9.446878621,58300.18361,56063.64518,54360.76394,4.210086738
2023-02-27,2023,2,2,February,Q1,FY22-23,1824.9,1818,1827.3,1812,0.34,82.69,150900.981,48515.79197,15,7277.368796,3,1673.794823,55793.16077,57466.95559,6.5,744,-4.136851878,1.077243237,9.205162261,58451.15574,56190.31879,54391.96743,4.346725991
2023-02-28,2023,2,2,February,Q1,FY22-23,1836.7,1823.9,1838.6,1810.8,0.65,82.57,151656.319,48758.63878,15,7313.795817,3,1682.173038,56072.43459,57754.60763,6.5,744,-4.136851878,1.077243237,9.751790973,58523.21478,56206.11969,54416.87849,4.214474213
2023-03-01,2023,3,3,March,Q1,FY22-23,1846.1,1831.8,1856.6,1831.3,1.1,82.43,152174.023,48925.08448,15,7338.762672,3,1687.915414,56263.84715,57951.76256,6.5,744,7.963249457,-0.278551532,15.82067419,58554.42693,56228.41915,54455.30566,4.217860568
2023-03-04,2023,3,3,March,Q1,FY22-23,1991.3,1982.6,1998.5,1956.9,0.14,81.98,163246.774,52485.05659,15,7872.758489,3,1810.734452,60357.81508,62168.54953,6.5,744,7.963249457,-0.278551532,15.30421955,58575.56326,56245.15043,54517.15456,4.793676134
2023-03-05,2023,3,3,March,Q1,FY22-23,2037,2026.4,2050,2016,0.68,81.98,166993.26,53689.57981,15,8053.436971,3,1852.290503,61743.01678,63595.30728,6.5,744,7.963249457,-0.278551532,21.3011966,58719.75613,56319.93321,54571.63118,4.654331505
2023-03-07,2023,3,3,March,Q1,FY22-23,1929.5,1927.8,1939.9,1917.7,0.6,81.93,158083.935,50825.16531,15,7623.774796,3,1753.468203,58448.9401,60202.40831,6.5,744,7.963249457,-0.278551532,20.95443323,58850.33593,56377.68271,54598.96505,4.179784595
2023-03-08,2023,3,3,March,Q1,FY22-23,1939.9,1943.2,1945.5,1936.6,-0.31,81.86,158800.214,51055.45435,15,7658.318153,3,1761.413175,58713.77251,60475.18568,6.5,744,7.963249457,-0.278551532,21.5024783,58884.18697,56419.07163,54650.91837,4.051190477
2023-03-10,2023,3,3,March,Q1,FY22-23,1832.6,1835.7,1839.9,1822.8,-0.3,81.93,150144.918,48272.71207,15,7240.906811,3,1665.408566,55513.61888,57179.02745,6.5,744,7.963249457,-0.278551532,20.28429549,59079.84822,56471.83814,54697.72642,4.167102583
2023-03-13,2023,3,3,March,Q1,FY22-23,1916.5,1877.1,1919.5,1875.7,4.46,82.19,157517.135,50642.93488,15,7596.440231,3,1747.181253,58239.37511,59986.55636,6.5,744,7.963249457,-0.278551532,9.111649554,59204.82402,56608.83285,54766.85835,3.628062131
2023-03-14,2023,3,3,March,Q1,FY22-23,1910.9,1919.4,1919.4,1899.8,-0.29,82.25,157171.525,50531.81868,15,7579.772802,3,1743.347744,58111.59148,59854.93923,6.5,744,7.963249457,-0.278551532,8.872246538,59268.75946,56702.59191,54790.53658,3.512953933
2023-03-15,2023,3,3,March,Q1,FY22-23,1931.3,1908.2,1942.5,1889.5,1.07,82.84,159988.892,51437.6232,15,7715.643481,3,1774.598001,59153.26669,60927.86469,6.5,744,7.963249457,-0.278551532,12.66887026,59373.43883,56745.27143,54823.79355,3.058498579
2023-03-16,2023,3,3,March,Q1,FY22-23,1923,1922.8,1938,1911.5,-0.43,82.63,158897.49,51086.72931,15,7663.009397,3,1762.492161,58749.73871,60512.23087,6.5,744,7.963249457,-0.278551532,13.45816654,59397.66845,56782.94103,54858.63739,3.063157897
2023-03-20,2023,3,3,March,Q1,FY22-23,1982.8,1989.7,2014.9,1970,3.11,82.55,163680.14,52624.38699,15,7893.658049,3,1815.541351,60518.04504,62333.5864,6.5,744,7.963249457,-0.278551532,15.61317733,59575.20596,57029.1298,54903.88175,3.219674551
2023-03-21,2023,3,3,March,Q1,FY22-23,1941.1,1983.1,1988.7,1938.6,-2.1,82.59,160315.449,51542.61372,15,7731.392058,3,1778.220173,59274.00578,61052.22595,6.5,744,7.963249457,-0.278551532,13.23657491,59655.7213,57126.01513,54938.69435,3.180960993
2023-03-22,2023,3,3,March,Q1,FY22-23,1949.6,1943.5,1982.3,1936.5,0.44,82.66,161153.936,51812.19355,15,7771.829032,3,1787.520677,59584.02258,61371.54326,6.5,744,7.963249457,-0.278551532,14.49810863,59761.96858,57168.89925,54976.60195,3.086052612
2023-03-23,2023,3,3,March,Q1,FY22-23,1995.9,1974,2006.1,1967.3,2.37,82.07,163803.513,52664.05234,15,7899.60785,3,1816.909806,60563.66019,62380.56999,6.5,744,7.963249457,-0.278551532,14.82756222,59817.68351,57221.01596,55015.8953,3.113416553
2023-03-27,2023,3,3,March,Q1,FY22-23,1953.8,1982.6,1984,1945,-2.11,82.24,160680.512,51659.9842,15,7748.99763,3,1782.269455,59408.98183,61191.25128,6.5,744,7.963249457,-0.278551532,13.08474845,59899.88972,57455.87197,55048.9156,3.255943818
2023-03-28,2023,3,3,March,Q1,FY22-23,1973.5,1957.8,1977.1,1949.9,1.01,82.17,162162.495,52136.4528,15,7820.46792,3,1798.707621,59956.92072,61755.62834,6.5,744,7.963249457,-0.278551532,14.12774783,60001.19243,57558.89909,55086.38942,3.161260867
2023-03-29,2023,3,3,March,Q1,FY22-23,1966.9,1975.4,1976,1959.5,-0.33,82.18,161639.842,51968.41596,15,7795.262393,3,1792.91035,59763.67835,61556.5887,6.5,744,7.963249457,-0.278551532,15.78359562,60085.39752,57599.27979,55127.52365,3.167267549
2023-03-30,2023,3,3,March,Q1,FY22-23,1988.5,1973,1993.3,1962.7,1.1,82.34,163733.09,52641.41081,15,7896.211622,3,1816.128673,60537.62244,62353.75111,6.5,744,7.963249457,-0.278551532,15.73715123,60132.65489,57666.07712,55169.08462,3.170583433
2023-04-01,2023,4,4,April,Q2,FY23-24,1859,1845.2,1871.3,1842,0.7,82.19,152791.21,49123.51471,15,7368.527206,3,1694.761257,56492.04191,58186.80317,6.5,744,-0.08240851,-0.60723828,15.10299205,60092.94363,57633.25305,55210.62661,3.574235732
2023-04-04,2023,4,4,April,Q2,FY23-24,2029.4,1993.2,2034.2,1985.9,1.91,82.33,167080.502,53717.62876,15,8057.644315,3,1853.258192,61775.27308,63628.53127,6.5,744,-0.08240851,-0.60723828,19.15192057,60187.8474,57699.46619,55287.73937,3.825969041
2023-04-05,2023,4,4,April,Q2,FY23-24,2055.7,2054.7,2085.4,2038.5,0.92,81.89,168341.273,54122.97605,15,8118.446408,3,1867.242674,62241.42246,64108.66513,6.5,744,-0.08240851,-0.60723828,24.20218594,60218.35565,57764.20557,55349.89007,3.723400405
2023-04-10,2023,4,4,April,Q2,FY23-24,1826.1,1829.1,1836,1823,-0.35,82.01,149758.461,48148.46326,15,7222.269489,3,1661.121983,55370.73275,57031.85473,6.5,744,-0.08240851,-0.60723828,18.69081455,60074.79094,57856.06361,55422.14317,4.485879264
2023-04-12,2023,4,4,April,Q2,FY23-24,2032.9,2083.4,2140.7,2030,-0.72,81.98,166657.142,53581.51536,15,8037.227304,3,1848.56228,61618.74267,63467.30495,6.5,744,-0.08240851,-0.60723828,14.67887534,60111.06776,57970.31693,55462.16885,5.198011204
2023-04-13,2023,4,4,April,Q2,FY23-24,2045.8,2019.5,2053,2019.5,1.49,81.65,167039.57,53704.46882,15,8055.670323,3,1852.804174,61760.13914,63612.94332,6.5,744,-0.08240851,-0.60723828,14.94202886,60184.0235,58027.89475,55503.31035,5.193806558
2023-04-17,2023,4,4,April,Q2,FY23-24,1997.6,2004.8,2018.2,1984.6,-2.36,81.98,163763.248,52651.10684,15,7897.666026,3,1816.463186,60548.77286,62365.23605,6.5,744,-0.08240851,-0.60723828,12.47279941,60247.27788,58270.88625,55537.28028,5.421340438
2023-04-18,2023,4,4,April,Q2,FY23-24,2010.3,1997.1,2013.4,1994.5,0.64,82.08,165005.424,53050.47569,15,7957.571354,3,1830.241411,61008.04705,62838.28846,6.5,744,-0.08240851,-0.60723828,13.32592741,60325.89546,58390.3736,55573.86006,5.237869681
2023-04-19,2023,4,4,April,Q2,FY23-24,1998,2008.5,2009.7,1971.9,-0.61,82.18,164195.64,52790.12409,15,7918.518614,3,1821.259281,60708.64271,62529.90199,6.5,744,-0.08240851,-0.60723828,14.0889968,60387.94662,58433.04915,55612.08728,5.192251609
2023-04-20,2023,4,4,April,Q2,FY23-24,2009.8,1996.5,2014.5,1994.2,0.59,82.1,165004.58,53050.20434,15,7957.530651,3,1830.23205,61007.73499,62837.96704,6.5,744,-0.08240851,-0.60723828,15.07665021,60437.94703,58477.99729,55652.84298,5.157055648
2023-04-24,2023,4,4,April,Q2,FY23-24,1990.6,1983.2,1991,1975.3,-0.96,81.9,163030.14,52415.40714,15,7862.311071,3,1808.331546,60277.71821,62086.04976,6.5,744,-0.08240851,-0.60723828,16.54508901,60492.94525,58715.18863,55690.94981,5.316336525
2023-04-25,2023,4,4,April,Q2,FY23-24,1995.1,1995.4,2005,1979.3,0.23,81.92,163438.592,52546.72751,15,7882.009126,3,1812.862099,60428.73664,62241.59873,6.5,744,-0.08240851,-0.60723828,16.83707842,60533.69452,58821.09101,55735.35313,5.136145817
2023-04-26,2023,4,4,April,Q2,FY23-24,1986.9,2000,2009.8,1986.6,-0.41,81.74,162409.206,52215.77223,15,7832.365834,3,1801.444142,60048.13806,61849.5822,6.5,744,-0.08240851,-0.60723828,15.76651417,60572.89184,58852.31257,55777.05332,5.104437218
2023-04-27,2023,4,4,April,Q2,FY23-24,1999,1999.8,2013.3,1982,0.61,81.84,163598.16,52598.02981,15,7889.704472,3,1814.632029,60487.73428,62302.36631,6.5,744,-0.08240851,-0.60723828,17.58486545,60608.18723,58887.5172,55823.17879,5.101337316
2023-05-01,2023,5,5,May,Q2,FY23-24,1840.6,1861.2,1864.3,1829.9,-0.99,81.84,150634.704,48430.18193,15,7264.527289,3,1670.841276,55694.70922,57365.55049,6.5,744,-0.2825533,1.026392962,12.05844703,60563.20154,58972.96099,55867.06917,5.615821401
2023-05-04,2023,5,5,May,Q2,FY23-24,2026.8,2030,2040.1,2018.7,-0.13,81.73,165650.364,53257.82872,15,7988.674308,3,1837.395091,61246.50303,63083.89812,6.5,744,-0.2825533,1.026392962,17.25624243,60690.3821,58970.80294,55913.25755,5.738522908
2023-05-06,2023,5,5,May,Q2,FY23-24,1965.7,1954.4,1970.8,1945,-1.05,81.81,160813.917,51702.8749,15,7755.431235,3,1783.749184,59458.30614,61242.05532,6.5,744,-0.2825533,1.026392962,16.3123685,60645.64258,59047.37765,55955.98873,5.787351288
2023-05-07,2023,5,5,May,Q2,FY23-24,1927.1,1929.1,1942.9,1922.1,-0.12,81.81,157656.051,50687.59741,15,7603.139611,3,1748.722111,58290.73702,60039.45913,6.5,744,-0.2825533,1.026392962,20.6880998,60633.01376,59096.04264,56007.1919,5.596143145
2023-05-09,2023,5,5,May,Q2,FY23-24,1934.3,1947.9,1954.1,1932.4,-0.65,82.04,158689.972,51020.01073,15,7653.001609,3,1760.19037,58673.01234,60433.20271,6.5,744,-0.2825533,1.026392962,24.23726386,60615.98032,59189.25466,56029.10284,5.408891353
2023-05-10,2023,5,5,May,Q2,FY23-24,1823.2,1828,1834.1,1817.8,-0.16,81.94,149393.008,48030.96739,15,7204.645109,3,1657.068375,55235.6125,56892.68088,6.5,744,-0.2825533,1.026392962,16.95873608,60539.99461,59165.0802,56069.94097,4.815861729
2023-05-12,2023,5,5,May,Q2,FY23-24,2026.9,2039.2,2050,2019.9,-0.3,82.17,166550.373,53547.18833,15,8032.07825,3,1847.377997,61579.26658,63426.64458,6.5,744,-0.2825533,1.026392962,25.94699671,60615.52874,59209.4715,56134.62837,4.792323777
2023-05-15,2023,5,5,May,Q2,FY23-24,2022.7,2013.4,2027.5,2011.2,0.11,82.3,166468.21,53520.77231,15,8028.115847,3,1846.466645,61548.88816,63395.35481,6.5,744,-0.2825533,1.026392962,22.44946894,60763.90532,59392.01338,56170.39549,4.790522065
2023-05-16,2023,5,5,May,Q2,FY23-24,1993,2021.3,2022.7,1989.1,-1.47,82.26,163944.18,52709.27783,15,7906.391674,3,1818.470085,60615.6695,62434.13958,6.5,744,-0.2825533,1.026392962,20.5928614,60860.14335,59472.73507,56222.91507,4.652683767
2023-05-17,2023,5,5,May,Q2,FY23-24,1984.9,1993,1997,1978.1,-0.41,82.39,163535.911,52578.01629,15,7886.702444,3,1813.941562,60464.71874,62278.6603,6.5,744,-0.2825533,1.026392962,20.52605022,60949.37803,59502.27113,56275.16283,4.616301307
2023-05-18,2023,5,5,May,Q2,FY23-24,1959.8,1985.6,1988.8,1954.4,-1.26,82.77,162212.646,52152.57672,15,7822.886508,3,1799.263897,59975.46323,61774.72712,6.5,744,-0.2825533,1.026392962,19.36306894,60966.57281,59525.94255,56324.52781,4.624485321
2023-05-22,2023,5,5,May,Q2,FY23-24,1977.2,1979.4,1984.8,1970.7,0.89,82.83,163771.476,52653.7522,15,7898.06283,3,1816.554451,60551.81503,62368.36948,6.5,744,-0.2825533,1.026392962,18.73524944,61060.25595,59726.6084,56374.13001,4.776921639
2023-05-23,2023,5,5,May,Q2,FY23-24,1974.5,1973.9,1980,1955.8,-0.14,82.84,163567.58,52588.19811,15,7888.229717,3,1814.292835,60476.42783,62290.72067,6.5,744,-0.2825533,1.026392962,18.58742368,61153.93116,59753.59905,56422.22589,4.625355981
2023-05-24,2023,5,5,May,Q2,FY23-24,1964.6,1977.3,1987.9,1958.4,-0.5,82.66,162393.836,52210.83066,15,7831.624598,3,1801.273658,60042.45525,61843.72891,6.5,744,-0.2825533,1.026392962,16.64066075,61250.55886,59775.37124,56465.68894,4.620844044
2023-05-25,2023,5,5,May,Q2,FY23-24,1943.7,1959.5,1965.4,1939,-1.06,82.76,160860.612,51717.88769,15,7757.683154,3,1784.267125,59475.57085,61259.83797,6.5,744,-0.2825533,1.026392962,16.61429127,61250.74823,59790.67502,56508.68314,4.627838066
2023-05-30,2023,5,5,May,Q2,FY23-24,1968.1,1951.6,1972.4,1941.2,1.26,82.67,162702.827,52310.17357,15,7846.526035,3,1804.700988,60156.6996,61961.40059,6.5,744,-0.2825533,1.026392962,18.00489061,61490.95188,60022.6894,56554.68406,4.787191862
2023-05-31,2023,5,5,May,Q2,FY23-24,1973.1,1968.4,1984,1963.2,0.25,82.68,163135.908,52449.41234,15,7867.411852,3,1809.504726,60316.8242,62126.32892,6.5,744,-0.2825533,1.026392962,18.31899502,61504.1889,60044.83298,56602.06753,4.295264601
2023-06-02,2023,6,6,June,Q2,FY23-24,1871.2,1866.7,1885.4,1865.9,-2.65,82.35,154093.32,49542.15279,15,7431.322919,3,1709.204271,56973.47571,58682.67998,6.5,744,-3.538284778,-0.761973875,15.2585831,61431.56662,60018.59653,56640.33721,4.381291411
2023-06-03,2023,6,6,June,Q2,FY23-24,1854.6,1861,1864.3,1850.6,0.77,82.35,152726.31,49102.64887,15,7365.397331,3,1694.041386,56468.0462,58162.08759,6.5,744,-3.538284778,-0.761973875,6.470390679,61318.37454,60032.74227,56647.79677,3.557588643
2023-06-06,2023,6,6,June,Q2,FY23-24,1972.9,1968.9,1973.6,1962,0.37,82.61,162981.269,52399.69475,15,7859.954213,3,1807.789469,60259.64896,62067.43843,6.5,744,-3.538284778,-0.761973875,18.12400527,61375.99622,60116.97681,56704.66107,3.942436741
2023-06-07,2023,6,6,June,Q2,FY23-24,1915.4,1922.4,1934,1908.5,-0.61,82.5,158020.5,50804.77048,15,7620.715572,3,1752.764582,58425.48605,60178.25064,6.5,744,-3.538284778,-0.761973875,21.67332134,61351.04319,60178.30469,56757.4659,3.892091133
2023-06-09,2023,6,6,June,Q2,FY23-24,1925.8,1933.4,1936.1,1921.6,-0.44,82.46,158801.468,51055.85752,15,7658.378629,3,1761.427085,58714.23615,60475.66324,6.5,744,-3.538284778,-0.761973875,24.36241531,61419.7231,60262.10079,56815.82597,3.714260039
2023-06-11,2023,6,6,June,Q2,FY23-24,1988.6,1999.4,2000.1,1984.2,-0.25,82.46,163979.956,52720.78008,15,7908.117012,3,1818.866913,60628.89709,62447.764,6.5,744,-3.538284778,-0.761973875,27.12013457,61470.99826,60362.01937,56881.45536,2.519722945
